ride_id,time,lat,lng
1308,20709,41.8982,-87.6375
1308,21071,41.8944,-87.6227
1309,52353,42.0045,-87.6724
1309,52992,42.001,-87.6612
1310,57056,41.9671,-87.6674
1310,58742,41.9256,-87.6537
1311,36751,41.8671,-87.6411
1311,37015,41.8675,-87.6322
1312,66401,41.886,-87.6241
1312,67494,41.8728,-87.624
1313,58457,41.8944,-87.6227
1313,59773,41.9259,-87.6493
1314,64839,41.8964,-87.6541
1314,65869,41.884,-87.6247
1315,73120,41.9542,-87.6544
1315,74217,41.9253,-87.6658
1316,715,41.8649,-87.6471
1316,86173,41.8695,-87.6555
1317,38860,41.884,-87.6247
1317,40092,41.901,-87.6238
1318,44045,41.9488,-87.6753
1318,46136,41.956,-87.6803
1319,62909,41.9433,-87.671
1319,64272,41.9295,-87.6842
1320,54700,41.916,-87.6773
1320,55731,41.8713,-87.6737
1321,56510,41.9455,-87.6464
1321,58072,41.9455,-87.6464
1322,49444,41.9367,-87.6368
1322,51514,41.9367,-87.6368
1323,65423,41.8964,-87.661
1323,67070,41.9296,-87.7079
1324,48848,41.9528,-87.65
1324,49696,41.9716,-87.6502
1325,64902,42.0326,-87.6791
1325,65964,42.0482,-87.6835
1326,9276,41.8821,-87.6251
1326,10063,41.8821,-87.6251
1327,53351,41.9507,-87.6687
1327,55045,41.9507,-87.6687
1328,55818,41.9104,-87.6972
1328,57474,41.8887,-87.6444
1329,23516,41.9259,-87.6493
1329,24820,41.8957,-87.6201
1330,41663,41.899,-87.6299
1330,43270,41.9077,-87.6726
1331,39428,41.9114,-87.6387
1331,40162,41.891,-87.6355
1332,35057,41.901,-87.6238
1332,37562,41.9313,-87.6387
1333,85320,41.8695,-87.6555
1333,86075,41.8695,-87.6555
1334,50537,41.8728,-87.624
1334,53170,41.8708,-87.6257
1335,52331,41.9185,-87.6974
1335,52744,41.9178,-87.6824
1336,39689,41.9035,-87.6434
1336,41019,41.8782,-87.6319
1337,38364,41.9437,-87.649
1337,39679,41.8916,-87.6484
1338,57012,41.8841,-87.6569
1338,58044,41.8576,-87.6615
1339,49027,41.8686,-87.6862
1339,49755,41.8955,-87.682
1340,58773,41.9611,-87.729
1340,62588,41.9684,-87.7118
1341,71795,41.8964,-87.6541
1341,72078,41.8887,-87.6444
1342,64827,41.9326,-87.6364
1342,65707,41.9324,-87.6527
1343,24757,41.9157,-87.6346
1343,25106,41.9184,-87.6522
1344,40503,41.8842,-87.6296
1344,42959,41.8349,-87.6179
1345,35054,41.9259,-87.6493
1345,35362,41.9324,-87.6527
1346,43105,41.9367,-87.6368
1346,70920,41.8915,-87.6268
1347,38275,41.9072,-87.6556
1347,39854,41.9585,-87.655
1348,34017,41.8916,-87.6484
1348,34765,41.8969,-87.6217
1349,20639,41.9218,-87.6441
1349,21551,41.8892,-87.6385
1350,41807,41.9121,-87.6347
1350,43489,41.881,-87.6241
1351,25528,41.8821,-87.6398
1351,26224,41.8944,-87.6227
1352,43490,41.9296,-87.7079
1352,45450,41.8918,-87.6588
1353,67527,41.8819,-87.6488
1353,68233,41.8582,-87.6565
1354,54936,41.9097,-87.6481
1354,55127,41.9137,-87.6529
1355,53123,41.7851,-87.6011
1355,55502,41.7851,-87.6011
1356,54525,41.8958,-87.6259
1356,55203,41.908,-87.6315
1357,19136,41.9542,-87.6644
1357,21373,41.899,-87.6299
1358,61547,41.8309,-87.628
1358,62801,41.8582,-87.6565
1359,61938,41.8804,-87.6427
1359,64223,41.9117,-87.6268
1360,55617,41.8841,-87.6569
1360,56452,41.8819,-87.6488
1361,66096,41.9611,-87.6954
1361,67945,41.9182,-87.6569
1362,56911,41.9408,-87.6392
1362,59209,41.8912,-87.6769
1363,53212,41.8845,-87.6963
1363,54177,41.8837,-87.6487
1364,59750,41.894,-87.6293
1364,61011,41.894,-87.6293
1365,49795,41.9312,-87.6443
1365,50791,41.903,-87.6313
1366,78588,41.8906,-87.6221
1366,79153,41.8822,-87.6411
1367,58644,41.9013,-87.6774
1367,58777,41.9033,-87.6784
1368,63499,41.9035,-87.6677
1368,65813,41.8837,-87.6487
1369,62877,41.8944,-87.6227
1369,63497,41.9121,-87.6347
1370,54802,41.8763,-87.6292
1370,55117,41.8772,-87.6394
1371,28412,41.9798,-87.6775
1371,30221,42.0189,-87.69
1372,4249,41.8695,-87.6555
1372,4593,41.8748,-87.6498
1373,69968,41.8945,-87.6179
1373,70571,41.8795,-87.6257
1374,65511,41.901,-87.6238
1374,66579,41.9291,-87.6491
1375,56392,41.9394,-87.6833
1375,59042,41.9319,-87.6779
1376,67969,41.8777,-87.6353
1376,71804,41.8777,-87.6353
1377,55375,41.8679,-87.623
1377,56440,41.8692,-87.671
1378,61310,41.8803,-87.6352
1378,62290,41.9137,-87.6529
1379,56772,41.9948,-87.6603
1379,58069,41.9561,-87.6688
1380,60416,41.8722,-87.6615
1380,62204,41.8986,-87.6219
1381,43361,41.8024,-87.5869
1381,43512,41.8026,-87.5904
1382,52332,41.9185,-87.6974
1382,52747,41.9178,-87.6824
1383,47801,41.9585,-87.655
1383,49186,41.9077,-87.6726
1384,66958,41.9367,-87.6368
1384,67944,41.903,-87.6313
1385,52802,41.9528,-87.65
1385,52835,41.9528,-87.65
1386,59207,41.9256,-87.6537
1386,60651,41.8994,-87.6485
1387,38874,41.875,-87.6331
1387,39452,41.884,-87.6247
1388,58684,42.0018,-87.6888
1388,60083,42.0123,-87.6882
1389,58869,41.9033,-87.6784
1389,60509,41.9033,-87.6784
1390,73501,41.9691,-87.6742
1390,74051,41.9799,-87.6819
1391,36866,41.9377,-87.6441
1391,37226,41.9259,-87.6493
1392,62961,41.8779,-87.662
1392,67442,41.8779,-87.662
1393,58426,41.8945,-87.6179
1393,58904,41.903,-87.6313
1394,58218,41.8945,-87.6179
1394,59917,41.9437,-87.664
1395,62429,41.9295,-87.6842
1395,63410,41.8958,-87.6772
1396,58537,41.853,-87.6306
1396,59139,41.8672,-87.626
1397,62599,41.8856,-87.6418
1397,63583,41.8722,-87.6615
1398,60795,41.8994,-87.6485
1398,61664,41.9241,-87.6765
1399,45113,41.9139,-87.6488
1399,45488,41.9121,-87.6347
1400,44000,41.8841,-87.6543
1400,47575,41.869,-87.6591
1401,33262,41.9312,-87.6443
1401,34490,41.8834,-87.6412
1402,51920,41.8679,-87.623
1402,53110,41.8679,-87.623
1403,49638,41.886,-87.6241
1403,50060,41.894,-87.6293
1404,62987,42.0192,-87.6736
1404,63356,42.0121,-87.6829
1405,56880,41.8542,-87.6192
1405,56900,41.8542,-87.6192
1406,33698,41.916,-87.6773
1406,34193,41.9033,-87.6784
1407,43475,41.9157,-87.6346
1407,44207,41.899,-87.6299
1408,32577,42.0636,-87.6987
1408,34542,41.9942,-87.6894
1409,50962,41.8899,-87.6343
1409,52087,41.8776,-87.6496
1410,63689,41.8703,-87.6395
1410,64100,41.8741,-87.6277
1411,65432,41.9013,-87.6774
1411,65891,41.9105,-87.6896
1412,59009,41.9473,-87.7176
1412,59476,41.9499,-87.7139
1413,25472,41.9494,-87.6545
1413,28008,42.0091,-87.6742
1414,61039,41.9365,-87.6475
1414,61458,41.9361,-87.6698
1415,65084,41.8947,-87.6384
1415,65549,41.9035,-87.6434
1416,40896,41.8165,-87.6066
1416,41583,41.8314,-87.618
1417,31302,41.9033,-87.6784
1417,31677,41.916,-87.6773
1418,72336,41.9361,-87.6698
1418,73084,41.9614,-87.6762
1419,74753,41.916,-87.6773
1419,75113,41.9033,-87.6784
1420,30889,41.8804,-87.6427
1420,31655,41.8967,-87.6357
1421,34465,41.8819,-87.6488
1421,34986,41.8918,-87.6588
1422,62548,41.8847,-87.6195
1422,62775,41.8813,-87.6295
1423,43908,41.9579,-87.6736
1423,44497,41.9547,-87.6739
1424,59376,41.8918,-87.6206
1424,60447,41.8918,-87.6206
1425,69599,41.8892,-87.6385
1425,71458,41.8831,-87.657
1426,64569,41.9105,-87.6531
1426,65700,41.9004,-87.6967
1427,72300,41.8918,-87.6206
1427,73512,41.9069,-87.6262
1428,63577,41.9103,-87.6701
1428,65655,41.9175,-87.7018
1429,73843,41.8887,-87.6444
1429,74200,41.8964,-87.6541
1430,58744,41.9185,-87.6974
1430,60032,41.9104,-87.6972
1431,66541,41.9178,-87.6824
1431,67490,41.8918,-87.6588
1432,79154,41.9103,-87.6701
1432,79966,41.8846,-87.6446
1433,62921,41.8915,-87.6268
1433,63498,41.8882,-87.6364
1434,65075,41.916,-87.6773
1434,66120,41.916,-87.6773
1435,47781,41.9199,-87.6488
1435,48576,41.9437,-87.649
1436,31432,41.9004,-87.6967
1436,32855,41.8944,-87.6227
1437,66520,41.8776,-87.6739
1437,67479,41.875,-87.6331
1438,56813,41.8916,-87.6484
1438,57487,41.8915,-87.6268
1439,29313,41.8957,-87.6201
1439,30097,41.9157,-87.6346
1440,41873,41.8759,-87.6306
1440,42825,41.8759,-87.6306
1441,31891,41.9361,-87.6698
1441,32448,41.9246,-87.6893
1442,70836,41.8692,-87.671
1442,71725,41.8675,-87.6322
1443,57639,41.8827,-87.6325
1443,58198,41.8679,-87.623
1444,44619,41.886,-87.6309
1444,44643,41.886,-87.6309
1445,39314,41.9035,-87.6434
1445,39573,41.9097,-87.6481
1446,71105,41.9579,-87.6495
1446,71595,41.9716,-87.6502
1447,58948,42.0192,-87.6736
1447,59775,42.0086,-87.6905
1448,25329,41.9105,-87.6896
1448,26542,41.8856,-87.6418
1449,62794,41.8803,-87.6352
1449,63679,41.9023,-87.6277
1450,65007,41.9319,-87.6779
1450,67083,41.9491,-87.6486
1451,55195,41.8926,-87.6145
1451,57291,41.9218,-87.6441
1452,71818,41.8964,-87.6541
1452,72078,41.8887,-87.6444
1453,29292,42.0086,-87.6905
1453,29681,42.0091,-87.6742
1454,53123,41.855,-87.6757
1454,54373,41.8722,-87.6615
1455,42093,41.9121,-87.6347
1455,42526,41.8999,-87.6344
1456,46458,41.8813,-87.6295
1456,46942,41.8679,-87.623
1457,74864,41.8827,-87.6325
1457,76510,41.9326,-87.6364
1458,52147,41.9035,-87.6434
1458,53506,41.9493,-87.6463
1459,83145,41.9365,-87.6475
1459,83217,41.9363,-87.6527
1460,40214,41.757,-87.6246
1460,41254,41.7585,-87.6064
1461,67601,41.8783,-87.6439
1461,68429,41.869,-87.6591
1462,40993,41.8542,-87.6192
1462,41116,41.8542,-87.6192
1463,27967,41.875,-87.6331
1463,29148,41.8776,-87.6739
1464,30081,41.9077,-87.6726
1464,30252,41.9094,-87.6777
1465,17650,41.9215,-87.7073
1465,18087,41.9202,-87.693
1466,61105,41.9437,-87.649
1466,61422,41.9363,-87.6527
1467,52360,41.8856,-87.6418
1467,53070,41.8777,-87.6548
1468,65298,41.8708,-87.6257
1468,67070,41.8958,-87.6259
1469,57035,41.8679,-87.623
1469,57278,41.8578,-87.6246
1470,47864,41.9542,-87.6644
1470,48620,41.9408,-87.6392
1471,67185,41.9067,-87.6348
1471,67844,41.8822,-87.6411
1472,39812,41.8728,-87.624
1472,40827,41.8944,-87.6227
1473,71388,41.9121,-87.6347
1473,72085,41.9326,-87.6364
1474,83607,41.8692,-87.671
1474,84773,41.916,-87.6773
1475,64424,41.8892,-87.6385
1475,65026,41.9046,-87.6406
1476,21175,41.8526,-87.6265
1476,22004,41.8782,-87.6319
1477,13121,41.9585,-87.655
1477,13757,41.9488,-87.6753
1478,61438,41.9695,-87.6547
1478,61728,41.9652,-87.6581
1479,56179,41.9183,-87.6363
1479,56960,41.8999,-87.6344
1480,50075,41.9183,-87.6363
1480,52179,41.9365,-87.6475
1481,30183,41.9585,-87.655
1481,30811,41.9408,-87.6392
1482,60222,41.9295,-87.6431
1482,61197,41.8947,-87.6344
1483,61792,41.968,-87.65
1483,63654,41.9035,-87.6434
1484,23814,41.853,-87.6306
1484,24620,41.8822,-87.6411
1485,66167,41.9155,-87.687
1485,66954,41.9215,-87.7073
1486,59908,41.9377,-87.6441
1486,61409,41.9035,-87.6677
1487,28990,41.9491,-87.6486
1487,30584,41.9488,-87.6753
1488,51648,41.9377,-87.6441
1488,51933,41.9455,-87.6464
1489,62407,41.9004,-87.6967
1489,63844,41.8892,-87.6278
1490,59226,41.8715,-87.6699
1490,60295,41.8946,-87.6534
1491,60351,41.873,-87.6691
1491,62334,41.8217,-87.6216
1492,24302,41.8996,-87.6677
1492,24556,41.8958,-87.6772
1493,66321,41.9002,-87.643
1493,66624,41.9097,-87.6481
1494,62215,41.8288,-87.6806
1494,64460,41.8566,-87.6275
1495,32711,41.8944,-87.6227
1495,33669,41.9183,-87.6363
1496,69005,41.8722,-87.6615
1496,69566,41.8856,-87.6418
1497,65944,41.8822,-87.6411
1497,66776,41.8904,-87.6175
1498,44906,41.9408,-87.6392
1498,46048,41.9542,-87.6644
1499,54624,41.8944,-87.6227
1499,56016,41.9035,-87.6677
1500,24854,41.8854,-87.7265
1500,26542,41.8854,-87.7265
1501,33139,41.869,-87.6591
1501,34656,41.8945,-87.6179
1502,22427,41.9155,-87.687
1502,23779,41.8721,-87.6295
1503,63374,41.9183,-87.6363
1503,64754,41.9114,-87.6387
1504,52942,41.8846,-87.7063
1504,53189,41.8845,-87.6963
1505,57552,41.9182,-87.6569
1505,58391,41.9288,-87.6639
1506,24989,41.9046,-87.6406
1506,25518,41.8892,-87.6385
1507,69428,41.8892,-87.6385
1507,70370,41.9077,-87.6726
1508,64341,41.9617,-87.6546
1508,66727,41.9617,-87.6546
1509,51641,41.8944,-87.6227
1509,52028,41.8982,-87.6375
1510,66297,41.8916,-87.6484
1510,67185,41.8822,-87.6411
1511,53294,41.8915,-87.6268
1511,54032,41.8819,-87.6488
1512,50636,41.8378,-87.6511
1512,52640,41.8378,-87.6511
1513,59768,41.7993,-87.601
1513,61262,41.7993,-87.601
1514,59325,41.8887,-87.6444
1514,60012,41.8887,-87.6444
1515,61608,41.9184,-87.6522
1515,62027,41.9288,-87.6639
1516,61785,41.9507,-87.6687
1516,63605,41.9076,-87.6386
1517,53600,41.903,-87.6313
1517,54529,41.9184,-87.6522
1518,59701,41.9126,-87.6814
1518,61397,41.9296,-87.7079
1519,69982,41.9437,-87.649
1519,70931,41.9097,-87.6481
1520,28194,41.9239,-87.6358
1520,29363,41.8781,-87.6398
1521,27549,41.899,-87.6299
1521,28050,41.8846,-87.6319
1522,57733,41.7996,-87.5947
1522,57970,41.8024,-87.5869
1523,59865,41.7949,-87.6187
1523,61768,41.7949,-87.6187
1524,77053,41.9157,-87.6346
1524,77401,41.9069,-87.6262
1525,65124,41.8916,-87.6484
1525,66950,41.8748,-87.6498
1526,59989,41.9029,-87.6873
1526,61643,41.8967,-87.6357
1527,66399,41.8918,-87.6206
1527,66505,41.8957,-87.6201
1528,26869,41.891,-87.6355
1528,28152,41.9259,-87.639
1529,28609,41.8916,-87.6484
1529,29159,41.8944,-87.6227
1530,58102,41.9126,-87.6814
1530,59239,41.8776,-87.6496
1531,63964,41.9365,-87.6475
1531,64163,41.9437,-87.649
1532,38486,41.7928,-87.6644
1532,39900,41.7928,-87.6644
1533,28669,41.8624,-87.6511
1533,29466,41.8783,-87.6439
1534,34571,41.9105,-87.6531
1534,35079,41.9147,-87.6433
1535,57081,41.8782,-87.6319
1535,57835,41.8526,-87.6265
1536,52101,41.9611,-87.6954
1536,52720,41.9522,-87.6981
1537,66368,41.9029,-87.6873
1537,67905,41.9029,-87.6873
1538,56068,41.8743,-87.6396
1538,56429,41.875,-87.6331
1539,32927,41.978,-87.668
1539,34629,41.9408,-87.6392
1540,65628,41.8722,-87.6615
1540,66745,41.8728,-87.624
1541,57472,41.8964,-87.661
1541,60131,41.8964,-87.661
1542,61439,41.9114,-87.6387
1542,62016,41.9121,-87.6347
1543,53156,41.896,-87.6677
1543,53240,41.896,-87.6677
1544,64947,41.8695,-87.6555
1544,65575,41.8783,-87.6439
1545,66157,41.8847,-87.6277
1545,66428,41.8763,-87.6292
1546,61049,41.8538,-87.6466
1546,62556,41.9097,-87.6481
1547,64007,41.8641,-87.6237
1547,64118,41.8672,-87.626
1548,63434,41.9121,-87.6347
1548,64025,41.9313,-87.6387
1549,54035,41.9288,-87.6685
1549,54997,41.9246,-87.6893
1550,54774,41.9394,-87.7116
1550,56589,41.9394,-87.7116
1551,16801,41.873,-87.6691
1551,17487,41.8918,-87.6588
1552,51446,41.9076,-87.6386
1552,51489,41.903,-87.6313
1553,63903,41.8887,-87.6444
1553,64443,41.8992,-87.6722
1554,31279,41.9288,-87.6685
1554,32491,41.8947,-87.6384
1555,53895,41.9491,-87.6486
1555,55126,41.9406,-87.6785
1556,63686,41.9585,-87.655
1556,64384,41.9408,-87.6392
1557,37301,41.9377,-87.6441
1557,37756,41.9222,-87.6389
1558,29513,41.9295,-87.6431
1558,31661,41.8992,-87.6722
1559,62979,41.8726,-87.6335
1559,63610,41.8776,-87.6496
1560,55182,41.9491,-87.6486
1560,55502,41.9528,-87.65
1561,79755,41.8978,-87.6429
1561,79969,41.8964,-87.6541
1562,41786,41.908,-87.6315
1562,42500,41.9259,-87.639
1563,31403,41.9183,-87.6363
1563,31920,41.9365,-87.6475
1564,32195,41.8582,-87.6565
1564,32935,41.8832,-87.6511
1565,51179,41.8938,-87.6417
1565,51462,41.894,-87.6293
1566,63250,41.8984,-87.6866
1566,64302,41.8984,-87.6866
1567,55614,41.8671,-87.6411
1567,56014,41.875,-87.6331
1568,63199,41.8765,-87.6205
1568,65279,41.8992,-87.6722
1569,64798,41.8947,-87.6344
1569,65193,41.8842,-87.6296
1570,39390,41.9296,-87.7079
1570,40913,41.9244,-87.7154
1571,32995,41.9322,-87.6586
1571,34051,41.9077,-87.6726
1572,60613,41.8964,-87.6541
1572,63223,41.8964,-87.6541
1573,45727,41.9312,-87.6443
1573,46049,41.9259,-87.639
1574,58368,41.8803,-87.6352
1574,59168,41.908,-87.6315
1575,46041,41.908,-87.6315
1575,47744,41.901,-87.6238
1576,63563,41.8899,-87.6343
1576,64330,41.8887,-87.6444
1577,67100,41.8908,-87.6317
1577,67380,41.899,-87.6299
1578,39330,41.894,-87.6293
1578,49915,41.8847,-87.6277
1579,56342,41.9528,-87.65
1579,56492,41.9544,-87.648
1580,46600,41.9361,-87.6698
1580,47999,41.899,-87.6299
1581,66871,41.9367,-87.6368
1581,67922,41.908,-87.6315
1582,56768,41.7887,-87.6013
1582,57169,41.7879,-87.5883
1583,70370,41.8906,-87.6221
1583,72095,41.8421,-87.617
1584,60675,41.8748,-87.6498
1584,62208,41.8748,-87.6498
1585,32768,41.8746,-87.657
1585,34494,41.8576,-87.6615
1586,60269,41.8831,-87.6373
1586,60692,41.8847,-87.6195
1587,63932,41.8957,-87.6201
1587,64587,41.9046,-87.6406
1588,51490,41.899,-87.6299
1588,51781,41.8892,-87.6278
1589,58219,41.912,-87.6319
1589,58817,41.9313,-87.6387
1590,37653,41.9215,-87.6538
1590,37930,41.9322,-87.6586
1591,69181,41.8675,-87.6322
1591,69634,41.8777,-87.6353
1592,65059,41.8892,-87.6278
1592,66350,41.9004,-87.6967
1593,65008,41.8762,-87.6244
1593,65780,41.8926,-87.6145
1594,71348,41.9035,-87.6434
1594,72194,41.9288,-87.6685
1595,60585,41.963,-87.6848
1595,61410,41.9749,-87.6925
1596,41896,41.9528,-87.65
1596,42976,41.9139,-87.6488
1597,37326,41.9579,-87.6495
1597,39111,41.9579,-87.6495
1598,43593,41.875,-87.6331
1598,43887,41.8672,-87.626
1599,63835,41.8081,-87.6456
1599,64795,41.8436,-87.6454
1600,62692,41.8814,-87.6749
1600,62788,41.8814,-87.6749
1601,80887,41.8817,-87.6395
1601,82171,41.8653,-87.6179
1602,62833,41.8947,-87.6344
1602,63493,41.9137,-87.6529
1603,59268,41.8915,-87.6268
1603,61003,41.8968,-87.6309
1604,36380,41.8672,-87.626
1604,36935,41.8514,-87.6188
1605,50401,41.8944,-87.6227
1605,51362,41.896,-87.6677
1606,72189,41.8918,-87.6206
1606,73526,41.9069,-87.6262
1607,67521,41.7993,-87.601
1607,67674,41.7943,-87.6015
1608,73936,41.8672,-87.626
1608,74855,41.8457,-87.6225
1609,51720,41.8819,-87.6488
1609,51731,41.8779,-87.662
1610,47213,41.9175,-87.7018
1610,48077,41.8984,-87.6866
1611,28072,42.0091,-87.6742
1611,30475,42.0643,-87.6862
1612,36498,41.9288,-87.6639
1612,37988,41.8813,-87.6295
1613,65703,41.908,-87.6315
1613,66985,41.9508,-87.6592
1614,42638,41.8566,-87.6275
1614,45437,41.8566,-87.6275
1615,62968,41.9671,-87.679
1615,64102,41.9547,-87.6739
1616,29688,41.9561,-87.6688
1616,29967,41.9482,-87.6639
1617,24606,41.8982,-87.6375
1617,25049,41.8846,-87.6319
1618,48154,41.9571,-87.6642
1618,49131,41.9312,-87.6443
1619,61861,41.9032,-87.6343
1619,65393,41.9032,-87.6343
1620,22116,41.9199,-87.6488
1620,24169,41.9199,-87.6488
1621,30038,41.8887,-87.6444
1621,31122,41.8946,-87.6534
1622,64890,41.903,-87.6313
1622,69408,41.903,-87.6313
1623,67348,41.903,-87.6975
1623,67707,41.9027,-87.7092
1624,28855,41.9121,-87.6347
1624,30457,41.9488,-87.6753
1625,46887,41.8906,-87.6221
1625,48119,41.8956,-87.6721
1626,59209,41.8834,-87.6412
1626,60343,41.9215,-87.6538
1627,50684,41.9331,-87.6478
1627,50804,41.9291,-87.6491
1628,55955,41.9094,-87.6777
1628,59400,41.9094,-87.6777
1629,54133,41.8781,-87.6398
1629,54582,41.8762,-87.6244
1630,66765,41.9522,-87.6981
1630,69613,41.9522,-87.6981
1631,62343,41.9183,-87.6363
1631,62715,41.9312,-87.6443
1632,58496,41.8679,-87.623
1632,61487,41.8679,-87.623
1633,60804,41.9171,-87.7102
1633,61259,41.9296,-87.7079
1634,41401,41.8947,-87.6344
1634,41689,41.8974,-87.6287
1635,27078,41.9105,-87.6531
1635,28650,41.8713,-87.6737
1636,71022,41.8949,-87.6323
1636,73825,41.8949,-87.6323
1637,65544,41.9157,-87.6346
1637,65942,41.9069,-87.6262
1638,49447,41.9652,-87.6581
1638,50813,41.9199,-87.6488
1639,61348,41.9004,-87.6967
1639,62620,41.9105,-87.6531
1640,27741,41.9326,-87.6364
1640,28279,41.9437,-87.649
1641,61079,41.8908,-87.6317
1641,62776,41.9319,-87.6779
1642,65642,41.9377,-87.6441
1642,67810,41.9312,-87.6443
1643,22286,41.8822,-87.6411
1643,22964,41.8944,-87.6227
1644,72435,41.9181,-87.6437
1644,72939,41.9032,-87.6343
1645,54695,41.8946,-87.6534
1645,56804,41.8946,-87.6534
1646,58282,41.9147,-87.6433
1646,58378,41.9147,-87.6433
1647,51424,41.9077,-87.6726
1647,52181,41.9256,-87.6584
1648,57151,41.903,-87.6313
1648,57204,41.903,-87.6313
1649,85326,41.9215,-87.6538
1649,85495,41.9287,-87.6538
1650,50629,41.8378,-87.6511
1650,52644,41.8378,-87.6511
1651,63533,41.9288,-87.6639
1651,64954,41.9367,-87.6368
1652,30661,41.9488,-87.6753
1652,31515,41.9491,-87.6486
1653,59767,41.9183,-87.6363
1653,60043,41.9114,-87.6387
1654,54697,41.873,-87.6691
1654,55251,41.8841,-87.6543
1655,67047,41.8846,-87.6319
1655,67499,41.8967,-87.6357
1656,61058,41.9437,-87.664
1656,65540,41.9494,-87.6545
1657,69268,41.8969,-87.6217
1657,70617,41.9331,-87.6478
1658,69175,41.8847,-87.6195
1658,70450,41.9157,-87.6346
1659,64843,41.9326,-87.6364
1659,65868,41.9032,-87.6343
1660,61263,41.8957,-87.6201
1660,61275,41.8957,-87.6201
1661,42223,41.9313,-87.6387
1661,42392,41.9367,-87.6368
1662,29205,41.8726,-87.6335
1662,30009,41.8957,-87.6201
1663,50983,41.956,-87.6803
1663,51888,41.9659,-87.7008
1664,30914,41.9077,-87.6726
1664,31071,41.9071,-87.6673
1665,39107,41.9002,-87.643
1665,39638,41.8957,-87.6201
1666,58394,41.9147,-87.6433
1666,59160,41.9129,-87.6642
1667,58610,41.8856,-87.6418
1667,59305,41.903,-87.6313
1668,66733,41.7915,-87.5999
1668,67105,41.7996,-87.5947
1669,40206,41.901,-87.6238
1669,41605,41.8904,-87.6175
1670,45598,41.8842,-87.6296
1670,45615,41.8842,-87.6296
1671,55692,41.9002,-87.643
1671,56156,41.8908,-87.6317
1672,59403,41.9445,-87.6547
1672,62279,41.9482,-87.6639
1673,23769,41.9611,-87.6954
1673,26162,41.9611,-87.6954
1674,61446,41.8089,-87.6645
1674,64058,41.8813,-87.6295
1675,63314,41.8582,-87.6565
1675,65744,41.8717,-87.651
1676,56649,41.9401,-87.6455
1676,58941,41.9178,-87.6824
1677,64311,41.8845,-87.6963
1677,64720,41.8955,-87.7061
1678,60684,41.9157,-87.6346
1678,61126,41.8967,-87.6357
1679,44988,41.8967,-87.6357
1679,45785,41.8984,-87.6866
1680,41786,41.8904,-87.6175
1680,42508,41.884,-87.6247
1681,71726,41.9455,-87.6464
1681,72592,41.9222,-87.6389
1682,66443,41.9542,-87.6544
1682,66622,41.9528,-87.65
1683,59107,41.9836,-87.6692
1683,60509,41.9491,-87.6486
1684,55970,41.9671,-87.679
1684,56662,41.9488,-87.6753
1685,60793,41.903,-87.6975
1685,62614,41.8892,-87.6385
1686,69865,41.8847,-87.6277
1686,70542,41.8708,-87.6257
1687,45566,41.9241,-87.6765
1687,47291,41.9201,-87.6779
1688,45763,41.8958,-87.6772
1688,47145,41.9105,-87.6896
1689,31568,41.8837,-87.6487
1689,32220,41.873,-87.6691
1690,64288,41.7952,-87.5807
1690,65187,41.7996,-87.5947
1691,59853,41.7949,-87.6187
1691,61769,41.7949,-87.6187
1692,45359,41.9029,-87.6377
1692,45403,41.9029,-87.6377
1693,34216,41.9377,-87.6441
1693,34487,41.9455,-87.6464
1694,67940,41.9246,-87.6893
1694,68431,41.9296,-87.7079
1695,63430,41.8822,-87.6411
1695,64162,41.8568,-87.6339
1696,68513,41.8967,-87.6357
1696,68816,41.899,-87.6299
1697,34976,42.0326,-87.6791
1697,35601,42.0091,-87.6742
1698,50545,41.9462,-87.6733
1698,51136,41.9402,-87.653
1699,85314,41.9215,-87.6538
1699,85493,41.9287,-87.6538
1700,72257,41.9295,-87.6431
1700,72580,41.9256,-87.6537
1701,25354,41.9363,-87.6527
1701,25671,41.9361,-87.6698
1702,68587,41.8957,-87.6201
1702,69154,41.9002,-87.643
1703,65483,41.9296,-87.7079
1703,66138,41.9215,-87.7073
1704,61626,42.0121,-87.6829
1704,61892,42.016,-87.675
1705,59623,41.8945,-87.6179
1705,61063,41.9071,-87.6673
1706,58445,41.9069,-87.6262
1706,59462,41.896,-87.6677
1707,31853,41.8779,-87.662
1707,32886,41.9094,-87.6777
1708,58159,41.8782,-87.6319
1708,60492,41.9467,-87.6834
1709,64792,41.9367,-87.6368
1709,67273,41.9326,-87.6364
1710,60608,41.8604,-87.6258
1710,61413,41.8794,-87.6298
1711,41753,41.8828,-87.6612
1711,42560,41.8819,-87.6488
1712,31516,41.8923,-87.612
1712,31818,41.8918,-87.6206
1713,34432,41.9126,-87.6814
1713,35583,41.8779,-87.662
1714,78615,41.8915,-87.6268
1714,82805,41.8915,-87.6268
1715,64938,41.903,-87.6313
1715,69410,41.903,-87.6313
1716,41188,41.9182,-87.6569
1716,42020,41.8855,-87.6523
1717,63449,41.8779,-87.6241
1717,64409,41.8514,-87.6188
1718,40362,41.8781,-87.6398
1718,41514,41.9222,-87.6389
1719,59725,41.8746,-87.657
1719,60150,41.8776,-87.6496
1720,65839,41.9259,-87.6493
1720,69131,41.9259,-87.6493
1721,29654,41.8762,-87.6244
1721,30049,41.8743,-87.6396
1722,62563,41.9993,-87.6714
1722,63043,41.9897,-87.6601
1723,39117,41.9357,-87.6636
1723,39535,41.9319,-87.6779
