taxi_id,time_sec,lat,lon
226,78637,39.97279,116.48385
226,78875,39.97273,116.48395
226,78939,39.97282,116.48391
226,79177,39.97294,116.48398
226,79241,39.97298,116.48399
226,79351,39.974,116.48377
226,79652,39.97966,116.47276
226,79844,39.97878,116.45017
226,79954,39.98635,116.43596
226,80146,39.96787,116.41146
226,80256,39.96735,116.39039
226,80447,39.96643,116.35368
226,80557,39.96642,116.34241
226,82713,39.91043,116.3041
226,83316,39.89575,116.32073
226,84131,39.8761,116.33212
226,84433,39.86761,116.3339
226,84523,39.8666,116.33708
226,85126,39.85369,116.39373
226,85353,39.83884,116.3929
226,85428,39.83654,116.39467
226,86333,39.88524,116.41361
227,231,39.8887,116.32111
227,533,39.88145,116.32049
227,533,39.88145,116.32049
227,809,39.88114,116.32054
227,835,39.88109,116.32061
227,955,39.88245,116.32053
227,1109,39.88764,116.32036
227,1138,39.88853,116.3203
227,1439,39.89711,116.30436
227,1741,39.92235,116.31085
227,1782,39.92229,116.31095
227,1932,39.92186,116.32218
227,2043,39.9216,116.32896
227,2083,39.92181,116.33632
227,2234,39.9222,116.34258
227,2344,39.92193,116.33842
227,2757,39.90249,116.34093
227,2909,39.90584,116.3422
227,2948,39.90576,116.34926
227,3059,39.90429,116.36785
227,3250,39.9128,116.36775
227,3551,39.92272,116.35011
227,3768,39.93942,116.34834
227,3853,39.9392,116.34693
227,4155,39.96386,116.32836
227,4416,39.96328,116.32334
227,4457,39.96511,116.32325
227,4758,39.96684,116.37929
227,5060,39.95632,116.44826
227,5362,39.9066,116.45488
227,5669,39.89916,116.47593
227,5819,39.89902,116.46267
227,5965,39.89892,116.46472
227,6120,39.89922,116.46761
227,7394,39.90073,116.47178
227,8148,39.95728,116.48296
227,8221,39.9573,116.48298
227,8309,39.95736,116.4829
227,12149,39.95729,116.48298
227,12288,39.95507,116.47737
227,12385,39.9503,116.46293
227,12449,39.94803,116.4562
227,12590,39.93985,116.44927
227,12687,39.93585,116.44873
227,12749,39.93524,116.44915
227,12991,39.93222,116.45492
227,13293,39.90667,116.47334
227,13293,39.90667,116.47334
227,13910,39.90717,116.47499
227,14198,39.90355,116.45514
227,14211,39.90204,116.45507
227,14369,39.88315,116.45179
227,14801,39.87025,116.45223
227,14815,39.87018,116.45213
227,14815,39.87018,116.45213
227,15116,39.87042,116.45246
227,15269,39.87029,116.45241
227,15405,39.87012,116.45235
227,15569,39.8706,116.45196
227,15707,39.87061,116.45204
227,15720,39.87052,116.45201
227,18929,39.87252,116.45026
227,19065,39.87268,116.45029
227,19073,39.87261,116.4504
227,19229,39.87258,116.45053
227,19366,39.87268,116.45062
227,19375,39.8726,116.45059
227,19375,39.8726,116.45059
227,19529,39.87235,116.45045
227,19668,39.87274,116.45065
227,19668,39.87274,116.45065
227,19677,39.87261,116.45062
227,19829,39.87251,116.45039
227,19978,39.87241,116.45044
227,20271,39.87227,116.45033
227,20280,39.87227,116.4504
227,20431,39.87266,116.45054
227,20573,39.87259,116.45013
227,20733,39.87267,116.44999
227,20875,39.8726,116.45021
227,20884,39.8725,116.4502
227,21034,39.87248,116.45008
227,21177,39.87258,116.44991
227,21185,39.87258,116.44994
227,21336,39.87252,116.44993
227,21478,39.8726,116.44996
227,21487,39.87261,116.44996
227,21638,39.87261,116.44996
227,21780,39.87264,116.44999
227,21789,39.87262,116.44995
227,21940,39.87268,116.44995
227,22082,39.87242,116.45029
227,22091,39.87246,116.45028
227,22384,39.87244,116.45019
227,22685,39.87269,116.44994
227,22694,39.8727,116.44997
227,22845,39.87249,116.45025
227,22987,39.87233,116.45039
227,22996,39.87236,116.45039
227,23147,39.87235,116.45042
227,23147,39.87235,116.45042
227,23289,39.8723,116.45043
227,23309,39.87231,116.45046
227,23448,39.87229,116.45048
227,23590,39.87242,116.45041
227,23609,39.87228,116.45041
227,23750,39.87221,116.45043
227,23892,39.87241,116.45038
227,24052,39.87247,116.45031
227,24194,39.87247,116.45044
227,24209,39.87235,116.45037
227,24354,39.87251,116.45034
227,24496,39.87255,116.4504
227,24509,39.87249,116.45034
227,24654,39.87258,116.45039
227,24809,39.87245,116.45042
227,24956,39.87233,116.45043
227,25109,39.87261,116.45037
227,25258,39.87243,116.45046
227,25409,39.87238,116.45042
227,25560,39.87233,116.45047
227,25702,39.87229,116.45039
227,25710,39.87238,116.45039
227,26004,39.8851,116.45546
227,26190,39.88832,116.46006
227,26306,39.88826,116.45883
227,26341,39.8882,116.45877
227,26341,39.8882,116.45877
227,26643,39.88852,116.45863
227,26794,39.88844,116.45882
227,26909,39.88846,116.45873
227,26945,39.88846,116.45869
227,27212,39.89205,116.47104
227,27212,39.89205,116.47104
227,27514,39.90497,116.48506
227,27601,39.90666,116.49041
227,27752,39.90729,116.49075
227,27903,39.90782,116.49024
227,28356,39.90779,116.48991
227,28722,39.90713,116.43728
227,28964,39.90496,116.42058
227,29024,39.90485,116.42056
227,29115,39.90155,116.41575
227,29325,39.90118,116.40177
227,29428,39.90836,116.40058
227,29568,39.91359,116.40276
227,29714,39.91303,116.40273
227,29728,39.91288,116.40277
227,29873,39.91561,116.40786
227,30028,39.91564,116.40986
227,30476,39.91542,116.40961
227,31223,39.91547,116.40965
227,31223,39.91547,116.40965
227,31231,39.91543,116.40963
227,32287,39.91547,116.4097
227,32438,39.91555,116.40977
227,32655,39.91424,116.41651
227,32733,39.91643,116.42031
227,32806,39.92262,116.42006
227,33035,39.93226,116.4303
227,33108,39.93219,116.43633
227,33268,39.92598,116.43745
227,33336,39.92574,116.4325
227,33409,39.92571,116.43234
227,33466,39.92568,116.43336
227,33639,39.93609,116.42783
227,33928,39.95546,116.41899
227,33941,39.95547,116.41898
227,34228,39.96329,116.41199
227,34243,39.9654,116.41194
227,34371,39.97022,116.41168
227,34528,39.97416,116.40785
227,34846,39.96704,116.41156
227,35148,39.94846,116.40994
227,35450,39.93016,116.42787
227,35590,39.92006,116.42812
227,35741,39.9143,116.42092
227,35751,39.91421,116.42031
227,35891,39.9144,116.41023
227,36042,39.91403,116.40429
227,36193,39.91321,116.40265
227,36193,39.91321,116.40265
227,36344,39.9155,116.40574
227,36659,39.91544,116.40965
227,36808,39.91554,116.40972
227,36947,39.91723,116.41141
227,36960,39.91777,116.41144
227,37107,39.92292,116.41669
227,37262,39.92316,116.42697
227,37564,39.92172,116.44151
227,37739,39.91642,116.44653
227,37865,39.91642,116.44771
227,37890,39.91625,116.4479
227,38167,39.91573,116.45514
227,38469,39.89664,116.48358
227,38771,39.84382,116.47588
227,39569,39.79305,116.51546
227,39676,39.79327,116.50697
227,39676,39.79327,116.50697
227,39719,39.79562,116.50491
227,39755,39.79634,116.50436
227,39906,39.80126,116.49638
227,39929,39.80129,116.49644
227,39977,39.80353,116.49448
227,40080,39.80788,116.49099
227,40279,39.82387,116.4753
227,40381,39.83021,116.47028
227,40532,39.84546,116.4778
227,40581,39.85406,116.48021
227,40834,39.89515,116.48374
227,40834,39.89515,116.48374
227,40883,39.90339,116.48382
227,40985,39.91918,116.48388
227,41136,39.94422,116.48395
227,41184,39.95132,116.48372
227,41287,39.96323,116.47424
227,41437,39.96538,116.47144
227,41486,39.96534,116.47149
227,41588,39.96536,116.47162
227,41739,39.96528,116.47166
227,41789,39.96544,116.47176
227,41890,39.96523,116.47164
227,42041,39.96488,116.4715
227,42192,39.96567,116.47178
227,42343,39.9658,116.47148
227,45749,39.96535,116.47143
227,45900,39.96593,116.47127
227,45929,39.96558,116.47146
227,46051,39.96545,116.47104
227,46202,39.96974,116.4758
227,46352,39.9663,116.48375
227,46352,39.9663,116.48375
227,46533,39.96158,116.48895
227,46777,39.95839,116.49014
227,46835,39.95823,116.49228
227,46928,39.96099,116.49017
227,46928,39.96099,116.49017
227,46955,39.96102,116.49013
227,47106,39.96146,116.48952
227,47137,39.96198,116.48864
227,47257,39.96428,116.48518
227,47408,39.96451,116.48487
227,47438,39.96446,116.48483
227,47558,39.96972,116.48384
227,47709,39.97062,116.48379
227,47741,39.97057,116.48374
227,47860,39.97232,116.48823
227,48011,39.97076,116.48685
227,48344,39.96989,116.48281
227,48646,39.96979,116.48274
227,49083,39.96976,116.48295
227,49234,39.96985,116.48291
227,49250,39.96971,116.48292
227,49250,39.96971,116.48292
227,49385,39.96974,116.48274
227,49536,39.96988,116.48282
227,49536,39.96988,116.48282
227,49551,39.96992,116.48275
227,49687,39.96984,116.48277
227,49838,39.96976,116.48276
227,49854,39.96996,116.4827
227,50156,39.97069,116.46066
227,50458,39.95853,116.43733
227,50854,39.96033,116.40791
227,51005,39.95781,116.41205
227,51061,39.95577,116.41038
227,51156,39.95644,116.40173
227,51307,39.95782,116.40788
227,51363,39.95786,116.41176
227,51458,39.9561,116.41894
227,51609,39.95191,116.4189
227,51664,39.9487,116.41899
227,51759,39.94799,116.41989
227,51910,39.9398,116.42638
227,52061,39.93966,116.41586
227,52212,39.93945,116.40282
227,52268,39.94392,116.40219
227,52363,39.94704,116.40209
227,52570,39.95792,116.40165
227,52812,39.96703,116.39624
227,52871,39.96711,116.39859
227,53114,39.96016,116.4016
227,53173,39.95476,116.4017
227,53265,39.94722,116.40165
227,53426,39.93985,116.40214
227,53475,39.93606,116.40233
227,53567,39.9336,116.40244
227,53726,39.93211,116.39516
227,53777,39.93214,116.39033
227,53869,39.93213,116.38542
227,54026,39.93169,116.37877
227,54078,39.93182,116.3832
227,54170,39.93188,116.38986
227,54325,39.92487,116.39326
227,54379,39.92307,116.39339
227,54471,39.92288,116.39888
227,54471,39.92288,116.39888
227,54625,39.9229,116.40999
227,54681,39.92299,116.41378
227,54773,39.923,116.4191
227,54925,39.92528,116.42852
227,55225,39.95003,116.44131
227,55284,39.95698,116.44898
227,55376,39.9677,116.46093
227,55527,39.97746,116.47036
227,55586,39.98032,116.47357
227,55678,39.98271,116.47617
227,55829,39.98753,116.47538
227,55888,39.98973,116.47765
227,55980,39.98868,116.48033
227,56130,39.98821,116.48106
227,56281,39.98666,116.49065
227,56432,39.98998,116.50529
227,56492,39.99628,116.50806
227,56583,40.00015,116.5129
227,56734,40.00594,116.52614
227,56794,40.00749,116.53499
227,56885,40.00705,116.54501
227,57036,40.00701,116.54512
227,57098,40.00699,116.54528
227,57187,40.00728,116.54461
227,57337,40.00825,116.55171
227,57399,40.00973,116.55762
227,57488,40.01513,116.55626
227,57639,40.02868,116.55525
227,57701,40.03153,116.56316
227,57941,40.04728,116.58088
227,58003,40.05128,116.58435
227,58092,40.05187,116.58485
227,58243,40.0571,116.58346
227,58304,40.0593,116.58215
227,58405,40.0693,116.58148
227,58544,40.07859,116.58
227,58606,40.07866,116.58002
227,58705,40.0869,116.57563
227,58846,40.09975,116.58073
227,58908,40.10269,116.58225
227,59005,40.11374,116.58229
227,59148,40.11656,116.60552
227,59210,40.11646,116.6116
227,59305,40.11635,116.62264
227,59449,40.1162,116.64046
227,59511,40.11592,116.65594
227,59605,40.11451,116.67205
227,59751,40.12406,116.69393
227,59813,40.12463,116.69819
227,59861,40.12238,116.71107
227,59905,40.12123,116.72325
227,60053,40.13616,116.75365
227,60066,40.1377,116.75653
227,60115,40.14078,116.766
227,60205,40.14554,116.78392
227,60355,40.14854,116.8169
227,60416,40.15005,116.83001
227,60626,40.15217,116.86843
227,60656,40.15168,116.87594
227,60718,40.15266,116.89094
227,60807,40.15218,116.91247
227,60958,40.15029,116.94523
227,61020,40.14924,116.95489
227,61109,40.1447,116.97522
227,61260,40.14037,117.00918
227,61322,40.14195,117.02207
227,61411,40.14465,117.04258
227,61561,40.14384,117.0667
227,61623,40.14397,117.08083
227,61712,40.14409,117.09578
227,61863,40.14424,117.1083
227,61925,40.14411,117.10955
227,62014,40.14447,117.10967
227,62165,40.14463,117.10995
227,63813,40.14456,117.10992
227,63830,40.14457,117.10994
227,63986,40.14458,117.10997
227,65256,40.14463,117.10989
227,65406,40.14421,117.11527
227,65451,40.14423,117.11809
227,65557,40.14438,117.1374
227,65708,40.14433,117.17322
227,65753,40.1444,117.18287
227,65859,40.14495,117.20469
227,66010,40.15071,117.22793
227,66055,40.15446,117.23668
227,66161,40.16067,117.2576
227,66312,40.16448,117.25905
227,66465,40.16432,117.25853
227,71545,40.16024,117.25031
227,71693,40.14877,117.2215
227,71701,40.14835,117.21983
227,71845,40.14457,117.19234
227,71994,40.14444,117.16026
227,72003,40.14451,117.15837
227,72145,40.14442,117.12848
227,72296,40.14435,117.11681
227,72305,40.14433,117.1162
227,72447,40.14427,117.10542
227,72447,40.14427,117.10542
227,72598,40.14421,117.08816
227,72607,40.14407,117.0869
227,72749,40.14422,117.06137
227,72900,40.1434,117.0335
227,72908,40.14318,117.03199
227,73050,40.14072,117.01103
227,73201,40.14225,116.98469
227,73210,40.14274,116.98292
227,73503,40.15129,116.93026
227,73654,40.15253,116.901
227,73805,40.15206,116.87224
227,73814,40.15219,116.87049
227,73956,40.15125,116.8415
227,74107,40.14851,116.81227
227,74115,40.14837,116.81057
227,74257,40.14531,116.78264
227,74408,40.13844,116.75799
227,74417,40.1377,116.7563
227,74559,40.12345,116.73426
227,74710,40.12352,116.70582
227,74719,40.12386,116.70411
227,74861,40.11684,116.68344
227,75012,40.11494,116.6648
227,75020,40.11505,116.6639
227,75163,40.11633,116.63748
227,75325,40.11646,116.62278
227,75464,40.1168,116.5972
227,75625,40.11696,116.58243
227,75766,40.10362,116.58297
227,75925,40.0883,116.58044
227,75925,40.0883,116.58044
227,75926,40.0883,116.5803
227,75926,40.0883,116.5803
227,76068,40.07941,116.57981
227,76225,40.07168,116.58104
227,76227,40.07152,116.58107
227,76370,40.06273,116.57772
227,76525,40.06961,116.5624
227,76529,40.06984,116.56233
227,76671,40.07078,116.56702
227,76825,40.07206,116.56633
227,76831,40.07207,116.56631
227,76973,40.07207,116.56637
227,77125,40.07206,116.56634
227,77133,40.07206,116.56634
227,77274,40.0721,116.56638
227,77425,40.07208,116.56633
227,77433,40.07203,116.56634
227,77576,40.07206,116.56632
227,77726,40.07209,116.56633
227,77735,40.07209,116.56632
227,78028,40.07207,116.56634
227,78037,40.07208,116.56632
227,78179,40.07209,116.56634
227,78330,40.07208,116.56636
227,78338,40.07205,116.56637
227,78481,40.07204,116.56636
227,78632,40.07202,116.56639
227,78640,40.07203,116.56638
227,78782,40.07201,116.56639
227,78933,40.07206,116.56634
227,78942,40.07205,116.56633
227,79084,40.07203,116.56635
227,79235,40.07206,116.56631
227,79244,40.07207,116.56629
227,79386,40.07207,116.56637
227,79501,40.07204,116.56636
227,79537,40.07206,116.56636
227,79688,40.07205,116.56634
227,79803,40.07204,116.56634
227,79838,40.07206,116.56635
227,79989,40.07205,116.56635
227,79989,40.07205,116.56635
227,80105,40.07201,116.56635
227,80140,40.07201,116.56635
227,80140,40.07201,116.56635
227,80291,40.07203,116.56636
227,80406,40.07205,116.56639
227,80442,40.07207,116.56637
227,80604,40.07206,116.56632
227,80708,40.07208,116.56634
227,80744,40.07209,116.56631
227,80904,40.07206,116.56633
227,81010,40.07204,116.56635
227,81045,40.07205,116.56636
227,81204,40.07198,116.56632
227,81311,40.07203,116.56634
227,81347,40.07203,116.56634
227,81504,40.07203,116.56637
227,81649,40.07206,116.56635
227,81804,40.07207,116.56634
227,81915,40.07205,116.56634
227,81950,40.07206,116.56635
227,82104,40.07204,116.56637
227,82217,40.07204,116.56637
227,82252,40.07204,116.56636
227,82404,40.07207,116.56635
227,82518,40.07208,116.56637
227,82554,40.07208,116.56633
227,82705,40.07205,116.56635
227,82820,40.07207,116.56635
227,82856,40.07205,116.56636
227,83007,40.07207,116.56634
227,83122,40.07206,116.56635
227,83157,40.07205,116.56633
227,83308,40.07208,116.56634
227,83424,40.07209,116.56637
227,83459,40.07207,116.56634
227,83610,40.07205,116.56633
227,83725,40.07204,116.56634
227,83761,40.07205,116.56633
227,83761,40.07205,116.56633
227,84027,40.07206,116.56634
227,84063,40.07206,116.56634
227,84214,40.07206,116.56637
227,84329,40.07206,116.56633
227,84364,40.07204,116.56635
227,84515,40.07205,116.56635
227,84630,40.07201,116.56635
227,84630,40.07201,116.56635
227,84666,40.07206,116.56635
227,84817,40.07205,116.56633
227,84932,40.07206,116.56631
227,84968,40.07205,116.56636
227,85119,40.07207,116.56638
227,85270,40.07208,116.56634
227,85421,40.07206,116.56635
227,85536,40.07208,116.56635
227,85571,40.07207,116.56637
227,85722,40.07206,116.56635
227,85837,40.07206,116.56633
227,85884,40.07204,116.56636
227,86140,40.07206,116.56633
227,86184,40.07206,116.56636
227,86326,40.07205,116.56635
228,4100,39.95955,116.31681
228,4100,39.95955,116.31681
228,4100,39.95955,116.31681
228,4100,39.95955,116.31681
228,4100,39.95955,116.31681
228,4100,39.95955,116.31681
228,4100,39.95955,116.31681
228,4100,39.95955,116.31681
228,4100,39.95955,116.31681
228,4100,39.95955,116.31681
228,4100,39.95955,116.31681
229,215,39.83351,116.36505
229,516,39.84925,116.37127
229,818,39.84465,116.35145
229,818,39.84465,116.35145
229,1120,39.84932,116.31841
229,1422,39.89663,116.30514
229,1724,39.89577,116.24008
229,2025,39.9005,116.2151
229,2327,39.90587,116.24706
229,2629,39.90621,116.27459
229,2931,39.90652,116.27975
229,3233,39.89751,116.28902
229,3534,39.88825,116.28436
229,3836,39.88718,116.30389
229,4440,39.88718,116.30389
229,5043,39.88646,116.31105
229,5345,39.8882,116.30464
229,5647,39.89175,116.30458
229,5949,39.90372,116.30392
229,6251,39.88659,116.30401
229,6854,39.87283,116.30534
229,7156,39.86566,116.30354
229,7458,39.90501,116.30433
229,8363,39.92364,116.30379
229,8363,39.92364,116.30379
229,8967,39.8729,116.30531
229,9268,39.87273,116.30536
229,9570,39.86513,116.28708
229,10176,39.8483,116.27725
229,10478,39.83542,116.28409
229,10780,39.83542,116.28409
229,11082,39.83542,116.28409
229,11383,39.83542,116.28409
229,11685,39.83947,116.28041
229,11987,39.89374,116.2683
229,12289,39.89551,116.3148
229,12591,39.89677,116.34871
229,12892,39.89877,116.39337
229,13194,39.90271,116.41224
229,13496,39.90661,116.40009
229,14100,39.89597,116.31723
229,14401,39.87534,116.30508
229,14703,39.86524,116.28847
229,15005,39.84571,116.27687
229,15609,39.83736,116.30322
229,15609,39.83736,116.30322
229,15910,39.84994,116.27757
229,16212,39.88057,116.3049
229,16514,39.87472,116.34308
229,16816,39.81529,116.33864
229,17117,39.79247,116.35709
229,17419,39.78951,116.33284
229,17720,39.80011,116.30782
229,18022,39.82889,116.30714
229,18324,39.83569,116.28385
229,18592,39.83564,116.28366
229,32412,39.83573,116.28371
229,32714,39.83587,116.2809
229,33016,39.88626,116.26819
229,33318,39.90613,116.26893
229,34222,39.89617,116.30296
229,34524,39.88603,116.31052
229,34826,39.88844,116.33365
229,35127,39.88265,116.34063
229,35429,39.88871,116.32201
229,35731,39.8821,116.30087
229,36033,39.88333,116.30457
229,36938,39.96588,116.32103
229,37240,39.97088,116.335
229,37542,39.97362,116.33944
229,37843,39.96631,116.35643
229,38145,39.96767,116.40691
229,38447,39.96186,116.43026
229,38749,39.95153,116.43168
229,39352,39.95811,116.42524
229,39654,39.95589,116.44902
229,39956,39.92296,116.45518
229,40258,39.91355,116.45533
229,40560,39.90357,116.45497
229,40861,39.88843,116.44955
229,41163,39.89216,116.43867
229,41465,39.89239,116.45438
229,41767,39.91329,116.45571
229,42069,39.94286,116.45565
229,42370,39.98135,116.47597
229,42672,40.02302,116.5353
229,42974,40.05311,116.58414
229,43577,40.07169,116.58101
229,43879,40.05936,116.58165
229,44785,40.02383,116.51687
229,45086,40.00591,116.50125
229,45388,39.9881,116.48199
229,45690,39.99585,116.4588
229,45992,39.98805,116.43106
229,46294,39.98706,116.39683
229,46595,39.98611,116.35903
229,46595,39.98611,116.35903
229,46897,39.98484,116.32161
229,47199,39.98398,116.29879
229,47501,39.94731,116.2688
229,47802,39.90663,116.2677
229,47802,39.90663,116.2677
229,48103,39.89919,116.26762
229,48405,39.88053,116.26933
229,48707,39.86909,116.27436
229,49009,39.8542,116.2768
229,49311,39.83541,116.28387
229,49765,39.83577,116.28309
229,49765,39.83577,116.28309
229,49765,39.83577,116.28309
229,49765,39.83577,116.28309
229,49765,39.83577,116.28309
229,49765,39.83577,116.28309
229,49765,39.83577,116.28309
229,49765,39.83577,116.28309
229,49765,39.83577,116.28309
229,49765,39.83577,116.28309
229,49765,39.83577,116.28309
229,49765,39.83577,116.28309
229,49765,39.83577,116.28309
229,49765,39.83577,116.28309
229,49765,39.83577,116.28309
229,49765,39.83577,116.28309
229,49765,39.83577,116.28309
229,49765,39.83577,116.28309
229,49765,39.83577,116.28309
229,49765,39.83577,116.28309
229,49765,39.83577,116.28309
229,49765,39.83577,116.28309
229,64257,39.83572,116.28372
229,64559,39.83264,116.29635
229,64861,39.82958,116.29256
229,65163,39.8297,116.33928
229,65465,39.83085,116.41318
229,65766,39.84812,116.47906
229,66068,39.9016,116.48379
229,66068,39.9016,116.48379
229,66370,39.95167,116.48362
229,66672,39.99737,116.49378
229,66973,40.03102,116.5581
229,67275,40.07221,116.58198
229,67577,40.07651,116.58104
229,67879,40.05981,116.57902
229,68181,40.06425,116.54962
229,68784,40.02383,116.51691
229,69086,39.99801,116.49223
229,69388,39.98742,116.47032
229,69690,39.99579,116.45293
229,69991,40.00359,116.46069
229,70293,40.01451,116.45122
229,70595,40.02102,116.41565
229,70897,40.02121,116.40376
229,71199,40.01443,116.45098
229,71500,40.00219,116.47239
229,71802,39.99133,116.46397
229,72104,40.0028,116.45693
229,72406,39.99343,116.46191
229,72708,39.98686,116.45985
229,73009,39.98075,116.44963
229,73311,39.9878,116.425
229,74774,39.9468,116.35644
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
229,75080,39.9469,116.35637
230,1226,40.01011,116.4599
230,2352,39.97537,116.33707
230,3401,39.92648,116.31047
230,3703,39.93113,116.31936
230,4005,39.93698,116.32246
230,4005,39.93698,116.32246
230,4435,39.94956,116.36862
230,6870,39.90194,116.20852
230,7171,39.91414,116.2053
230,7473,39.96649,116.21285
230,8077,40.00735,116.2509
230,8379,40.00475,116.25837
230,8982,39.99634,116.29986
230,9284,39.99151,116.327
230,10185,40.02883,116.30696
230,10487,40.01172,116.31201
230,10789,40.00997,116.32562
230,11094,39.99436,116.33116
230,11395,39.99196,116.34692
230,11697,39.99236,116.35926
230,11999,39.9923,116.35943
230,12301,39.99236,116.35945
230,12603,39.99231,116.35943
230,14710,39.9923,116.3594
230,15015,39.99236,116.35974
230,15840,39.95312,116.42913
230,18404,39.90124,116.22186
230,18706,39.90614,116.23979
230,19008,39.90617,116.28455
230,19309,39.9251,116.30418
230,19611,39.95212,116.31544
230,20191,39.96685,116.38259
230,20492,39.96679,116.38264
230,20790,39.96688,116.38259
230,21407,39.96678,116.38267
230,21708,39.96687,116.38264
230,21925,39.96687,116.38541
230,22227,39.96639,116.33698
230,22528,39.93367,116.30393
230,22830,39.92138,116.27829
230,23132,39.92287,116.28125
230,23434,39.95119,116.30353
230,23735,39.96638,116.3587
230,24037,39.96819,116.42806
230,24339,39.96883,116.46215
230,24641,39.98759,116.48175
230,24943,40.01966,116.51422
230,25244,40.05248,116.53425
230,25546,40.08953,116.5534
230,25848,40.11645,116.56545
230,26150,40.11657,116.60545
230,26753,40.12292,116.70844
230,27055,40.13974,116.76211
230,27312,40.14517,116.78751
230,28292,40.18277,116.87376
230,28464,40.18525,116.87607
230,28770,40.18528,116.87608
230,28770,40.18528,116.87608
230,29993,40.16895,116.85546
230,30596,40.13542,116.75228
230,31200,40.11626,116.64392
230,31501,40.11695,116.58112
230,31803,40.09689,116.55452
230,32105,40.05662,116.54023
230,33010,40.01257,116.5089
230,33010,40.01257,116.5089
230,33312,39.99751,116.49169
230,33614,39.98329,116.47678
230,34140,39.99232,116.41758
230,34280,39.9922,116.41689
230,34582,39.97888,116.41811
230,34884,39.96098,116.41845
230,35185,39.94802,116.4213
230,35487,39.92,116.42838
230,35789,39.914,116.42889
230,36091,39.92302,116.42978
230,36392,39.91434,116.43129
230,36697,39.91799,116.42891
230,36999,39.93978,116.42634
230,38922,39.97187,116.41863
230,39058,39.97895,116.41819
230,39359,39.98759,116.40878
230,41003,40.03611,116.33148
230,41305,40.03643,116.3103
230,41607,40.03386,116.3008
230,41909,40.0217,116.30774
230,42210,40.00355,116.3089
230,44307,39.95728,116.44559
230,45211,39.95726,116.44569
230,46544,39.91393,116.41123
230,46846,39.91754,116.40486
230,47148,39.93111,116.40279
230,47450,39.93956,116.41033
230,48053,39.94778,116.38774
230,48355,39.95573,116.3849
230,49282,39.94874,116.35241
230,49584,39.96366,116.35153
230,50231,39.98541,116.36337
230,52415,39.99289,116.37412
230,52962,39.98705,116.41364
230,53264,39.98738,116.40163
230,53566,39.98667,116.37851
230,53868,39.98634,116.36588
230,54170,39.99214,116.35168
230,54471,39.98585,116.33439
230,54471,39.98585,116.33439
230,54702,39.98773,116.33442
230,55683,39.99098,116.3343
230,56200,39.996,116.32888
230,57100,39.9695,116.30089
230,57402,39.97706,116.30009
230,57704,39.9839,116.30919
230,58006,39.99094,116.31241
230,58307,39.99095,116.31246
230,58609,39.99109,116.31244
230,59213,39.9908,116.31251
230,59515,39.99088,116.31247
230,59816,39.99079,116.31254
230,60118,39.99081,116.31251
230,60420,39.99081,116.31254
230,60722,39.99108,116.31253
230,61024,39.99148,116.32988
230,61325,39.99933,116.33229
230,61606,40.00627,116.3446
230,61932,40.00582,116.35929
230,62233,40.01618,116.35523
230,62535,40.00051,116.36968
230,62837,39.99016,116.37413
230,62892,39.99038,116.37411
230,63194,39.97796,116.3815
230,63798,39.97033,116.37501
230,64100,39.96751,116.38503
230,64741,39.97504,116.37564
230,65043,39.98905,116.37204
230,65345,39.99618,116.3739
230,65646,40.00019,116.36446
230,65948,39.99883,116.34628
230,66250,39.99167,116.33498
230,66770,39.98414,116.32736
230,67072,39.97522,116.34301
230,67374,39.97077,116.32767
230,68793,39.95099,116.31769
230,69094,39.93694,116.32524
230,69698,39.93541,116.34921
230,71370,39.93141,116.29688
230,71672,39.94141,116.30228
230,71939,39.94094,116.31932
230,72241,39.96336,116.31618
230,72543,39.96562,116.31653
230,72919,39.95664,116.32683
230,75386,39.89202,116.31927
230,75687,39.89598,116.33587
230,75989,39.89909,116.34666
230,77138,39.967,116.39235
230,77440,39.96198,116.39145
230,77742,39.96202,116.38912
230,78367,39.94993,116.37247
230,78408,39.9488,116.37248
230,78709,39.94759,116.36617
230,79011,39.94816,116.35264
230,79313,39.95598,116.34912
230,79615,39.96622,116.36244
230,79916,39.96733,116.39674
230,80217,39.96363,116.4082
230,80857,39.94185,116.38767
230,80857,39.94185,116.38767
230,82013,39.95521,116.31452
230,82013,39.95521,116.31452
230,82262,39.95252,116.31759
230,82564,39.93687,116.33552
230,82866,39.92553,116.34963
230,83470,39.89852,116.35718
230,83470,39.89852,116.35718
230,83771,39.88858,116.35726
230,84073,39.88136,116.36465
230,84375,39.87518,116.36787
230,84680,39.86991,116.36829
230,84827,39.87925,116.36801
231,25388,39.91892,116.34971
231,25578,39.94549,116.36018
231,25689,39.95396,116.37439
231,25830,39.95338,116.37572
231,26177,39.9533,116.37552
231,26177,39.9533,116.37552
